satisfaction_level,last_evaluation,number_project,average_monthly_hours,time_spend_company,Work_accident,promotion_last_5years,salary_high,salary_low,salary_medium,salary_nme,department_IT,department_RandD,department_accounting,department_hr,department_management,department_marketing,department_product_mng,department_sale,department_sales,department_support,department_technical
0.591921690803239,1.0160195269648828,0.9711735497103006,1.2204906829317563,1.028612301217612,-0.41114927001663476,-0.1474068013033974,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
-2.0225615657424765,0.6655054670871635,1.7824680053604736,1.6209631870874786,0.3437230736668227,-0.41114927001663476,-0.1474068013033974,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
-0.9365454437927179,-0.9702268123421915,-1.4627098172402186,-1.0822262159636464,-0.34116615388396665,-0.41114927001663476,-0.1474068013033974,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
-2.1030072044054218,1.3665335868426016,1.7824680053604736,2.061482941658773,0.3437230736668227,-0.41114927001663476,-0.1474068013033974,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
-0.6147628891409374,-0.8533887923829524,-1.4627098172402186,-1.2424152176259353,-0.34116615388396665,-0.41114927001663476,-0.1474068013033974,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
-0.8560998051297727,-1.0870648323014314,-1.4627098172402186,-0.8619663386779993,-0.34116615388396665,-0.41114927001663476,-0.1474068013033974,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
1.114818342112382,1.1912765569037425,0.9711735497103006,0.8200181787760341,1.028612301217612,-0.41114927001663476,-0.1474068013033974,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
0.833258606792074,0.8991815070056431,0.15987909406012749,0.7599473031526758,1.028612301217612,-0.41114927001663476,-0.1474068013033974,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
-0.8560998051297727,-1.320740872219911,-1.4627098172402186,-1.3225097184570798,-0.34116615388396665,-0.41114927001663476,-0.1474068013033974,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
-0.8158769857983003,-1.4959979021587704,-1.4627098172402186,-1.4626750949115825,-0.34116615388396665,-0.41114927001663476,-0.1474068013033974,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
-0.9365454437927179,-1.262321862240291,-1.4627098172402186,-1.382580594080438,-0.34116615388396665,-0.41114927001663476,-0.1474068013033974,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
-2.1030072044054218,-0.561293742484853,1.7824680053604736,1.8612466895809119,0.3437230736668227,-0.41114927001663476,-0.1474068013033974,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
-0.65498570847241,-0.8533887923829524,-1.4627098172402186,-1.3425333436648659,-0.34116615388396665,-0.41114927001663476,-0.1474068013033974,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
-0.8560998051297727,-1.2039028522606712,-1.4627098172402186,-1.1222734663792187,-0.34116615388396665,-0.41114927001663476,-0.1474068013033974,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
-0.65498570847241,-0.9702268123421915,-1.4627098172402186,-1.2223915924181492,-0.34116615388396665,-0.41114927001663476,-0.1474068013033974,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
0.9137042454550192,0.8991815070056431,0.15987909406012749,0.9001126796071786,1.7135015287684014,-0.41114927001663476,-0.1474068013033974,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
-2.0627843850739493,1.3081145768629816,1.7824680053604736,1.0803253064772536,0.3437230736668227,-0.41114927001663476,-0.1474068013033974,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
-0.9365454437927179,-1.4959979021587704,-1.4627098172402186,-1.2824624680415075,-0.34116615388396665,-0.41114927001663476,-0.1474068013033974,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
-0.65498570847241,-1.262321862240291,-1.4627098172402186,-1.5027223453271548,-0.34116615388396665,-0.41114927001663476,-0.1474068013033974,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
-2.0225615657424765,1.0160195269648828,1.7824680053604736,2.101530192074345,0.3437230736668227,-0.41114927001663476,-0.1474068013033974,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
-0.8158769857983003,-1.0286458223218116,-1.4627098172402186,-0.982108089924716,-0.34116615388396665,-0.41114927001663476,-0.1474068013033974,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
1.034372703449437,0.9576005169852629,0.9711735497103006,1.360656059386259,1.028612301217612,-0.41114927001663476,-0.1474068013033974,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
-0.65498570847241,-1.3791598821995308,-1.4627098172402186,-0.8619663386779993,-0.34116615388396665,-0.41114927001663476,-0.1474068013033974,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
-0.8560998051297727,-1.4959979021587704,-1.4627098172402186,-1.4826987201193687,-0.34116615388396665,-0.41114927001663476,-0.1474068013033974,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
-2.0627843850739493,0.49024843714830446,2.5937624610106464,1.6009395618796924,0.3437230736668227,-0.41114927001663476,-0.1474068013033974,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
-2.1030072044054218,1.0160195269648828,1.7824680053604736,1.5008214358407619,0.3437230736668227,-0.41114927001663476,-0.1474068013033974,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
0.9137042454550192,0.1397343772705851,-0.6514153615900455,-0.3813993336911326,0.3437230736668227,-0.41114927001663476,-0.1474068013033974,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
-0.8560998051297727,-0.9702268123421915,-1.4627098172402186,-1.0822262159636464,-0.34116615388396665,-0.41114927001663476,-0.1474068013033974,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
-0.17231187649473967,-0.09394166264789446,-0.6514153615900455,1.4407505602174036,1.7135015287684014,-0.41114927001663476,-0.1474068013033974,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
-0.8560998051297727,-1.0286458223218116,-1.4627098172402186,-1.0622025907558603,-0.34116615388396665,-0.41114927001663476,-0.1474068013033974,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
-0.7354313471353552,-1.4375788921791508,-1.4627098172402186,-1.0822262159636464,-0.34116615388396665,-0.41114927001663476,-0.1474068013033974,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
-1.9421159270795316,0.3734104171890647,1.7824680053604736,-0.982108089924716,-1.026055381434756,-0.41114927001663476,-0.1474068013033974,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
-0.6952085278038825,-0.9702268123421915,-1.4627098172402186,-1.3225097184570798,-0.34116615388396665,-0.41114927001663476,-0.1474068013033974,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
-0.9365454437927179,-0.9702268123421915,-1.4627098172402186,-1.3425333436648659,-0.34116615388396665,-0.41114927001663476,-0.1474068013033974,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
-0.8963226244612452,-1.0286458223218116,-1.4627098172402186,-1.382580594080438,-0.34116615388396665,-0.41114927001663476,-0.1474068013033974,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
-2.0627843850739493,1.1912765569037425,2.5937624610106464,2.1215538172821313,0.3437230736668227,-0.41114927001663476,-0.1474068013033974,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
-0.9767682631241904,-1.4959979021587704,-1.4627098172402186,-1.2223915924181492,-0.34116615388396665,-0.41114927001663476,-0.1474068013033974,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
-2.0225615657424765,1.3081145768629816,2.5937624610106464,1.0803253064772536,0.3437230736668227,-0.41114927001663476,-0.1474068013033974,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
-2.0627843850739493,0.5486674471279244,1.7824680053604736,2.1616010676977035,0.3437230736668227,-0.41114927001663476,-0.1474068013033974,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
-0.9365454437927179,-1.0286458223218116,-1.4627098172402186,-1.4626750949115825,-0.34116615388396665,-0.41114927001663476,-0.1474068013033974,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
0.9539270647864918,1.658628636740701,0.15987909406012749,0.47961655024367017,1.028612301217612,-0.41114927001663476,-0.1474068013033974,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
0.9539270647864918,1.1328575469241227,0.9711735497103006,0.4996401754514563,1.028612301217612,-0.41114927001663476,-0.1474068013033974,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
-2.0225615657424765,1.2496955668833625,2.5937624610106464,2.1415774424899174,0.3437230736668227,-0.41114927001663476,-0.1474068013033974,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
-2.0627843850739493,1.3665335868426016,1.7824680053604736,0.8600654291916063,1.028612301217612,-0.41114927001663476,-0.1474068013033974,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
-1.016991082455663,-0.9118078023625716,-1.4627098172402186,-1.382580594080438,-0.34116615388396665,-0.41114927001663476,-0.1474068013033974,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
-2.0225615657424765,1.3081145768629816,1.7824680053604736,1.701057687918623,0.3437230736668227,-0.41114927001663476,-0.1474068013033974,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
0.7930357874606019,-0.09394166264789446,1.7824680053604736,-0.801895463054641,0.3437230736668227,-0.41114927001663476,-0.1474068013033974,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
-0.7354313471353552,-1.0286458223218116,-1.4627098172402186,-0.9620844647169299,-0.34116615388396665,-0.41114927001663476,-0.1474068013033974,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
1.1550411614438547,1.5417906167814612,0.15987909406012749,1.2605379333473286,1.7135015287684014,-0.41114927001663476,-0.1474068013033974,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
0.591921690803239,0.8407624970260232,0.9711735497103006,0.43956929982809795,1.028612301217612,2.432206677539622,-0.1474068013033974,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
-0.7354313471353552,-1.262321862240291,-1.4627098172402186,-1.3225097184570798,-0.34116615388396665,-0.41114927001663476,-0.1474068013033974,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
0.5114760521402938,1.6002096267610812,-1.4627098172402186,1.520845061048548,-0.34116615388396665,-0.41114927001663476,-0.1474068013033974,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
-2.1030072044054218,0.3149914072094448,0.9711735497103006,1.4807978106329758,0.3437230736668227,-0.41114927001663476,-0.1474068013033974,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
-0.65498570847241,-1.320740872219911,-1.4627098172402186,-1.0421789655480742,-0.34116615388396665,-0.41114927001663476,-0.1474068013033974,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
-2.1030072044054218,0.8991815070056431,2.5937624610106464,1.881270314788698,0.3437230736668227,-0.41114927001663476,-0.1474068013033974,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
-2.0225615657424765,1.4833716068018414,1.7824680053604736,1.520845061048548,0.3437230736668227,-0.41114927001663476,-0.1474068013033974,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
-2.0225615657424765,0.4318294271686846,2.5937624610106464,2.101530192074345,0.3437230736668227,-0.41114927001663476,-0.1474068013033974,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
-2.0627843850739493,0.6655054670871635,1.7824680053604736,1.881270314788698,0.3437230736668227,-0.41114927001663476,-0.1474068013033974,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
-0.8560998051297727,-1.0286458223218116,-1.4627098172402186,-1.2824624680415075,-0.34116615388396665,-0.41114927001663476,-0.1474068013033974,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
-0.7354313471353552,-0.9118078023625716,-1.4627098172402186,-0.8819899638857854,-0.34116615388396665,-0.41114927001663476,-0.1474068013033974,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
-0.8963226244612452,-0.9118078023625716,-1.4627098172402186,-1.182344342002577,-0.34116615388396665,-0.41114927001663476,-0.1474068013033974,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
-0.65498570847241,-1.0286458223218116,-1.4627098172402186,-1.2223915924181492,-0.34116615388396665,-0.41114927001663476,-0.1474068013033974,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
-0.9365454437927179,-1.320740872219911,-1.4627098172402186,-1.002131715132502,-0.34116615388396665,-0.41114927001663476,-0.1474068013033974,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
0.7125901487976567,-0.7365507724237127,0.15987909406012749,-1.2424152176259353,-0.34116615388396665,-0.41114927001663476,6.783947491959804,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
0.9137042454550192,0.7823434870464033,0.15987909406012749,0.9601835552305369,1.7135015287684014,-0.41114927001663476,-0.1474068013033974,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
-2.0225615657424765,0.3149914072094448,1.7824680053604736,1.8011758139575536,0.3437230736668227,-0.41114927001663476,-0.1474068013033974,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
-2.0225615657424765,0.8991815070056431,1.7824680053604736,2.081506566866559,0.3437230736668227,-0.41114927001663476,-0.1474068013033974,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
-1.7812246497536413,0.7239244770667834,0.9711735497103006,0.619781926698173,-0.34116615388396665,-0.41114927001663476,-0.1474068013033974,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
-0.6952085278038825,-1.5544169121383902,-1.4627098172402186,-1.382580594080438,-0.34116615388396665,-0.41114927001663476,-0.1474068013033974,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
-0.9767682631241904,-0.8533887923829524,-1.4627098172402186,-1.4226278444960103,-0.34116615388396665,-0.41114927001663476,-0.1474068013033974,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
-2.0627843850739493,0.4318294271686846,1.7824680053604736,1.8011758139575536,0.3437230736668227,-0.41114927001663476,-0.1474068013033974,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
-0.8560998051297727,-1.262321862240291,-1.4627098172402186,-1.4226278444960103,-0.34116615388396665,-0.41114927001663476,-0.1474068013033974,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
1.114818342112382,1.658628636740701,0.9711735497103006,0.9001126796071786,1.028612301217612,-0.41114927001663476,-0.1474068013033974,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
-0.7756541664668277,-1.3791598821995308,-1.4627098172402186,-1.1623207167947909,-0.34116615388396665,-0.41114927001663476,-0.1474068013033974,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
-0.6147628891409374,-0.9702268123421915,-1.4627098172402186,-1.4426514697037964,-0.34116615388396665,-0.41114927001663476,-0.1474068013033974,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
-2.1030072044054218,0.6655054670871635,1.7824680053604736,1.0803253064772536,0.3437230736668227,-0.41114927001663476,-0.1474068013033974,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
-0.9767682631241904,-1.2039028522606712,-1.4627098172402186,-0.9220372143013577,-0.34116615388396665,-0.41114927001663476,-0.1474068013033974,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
-2.0627843850739493,0.3149914072094448,1.7824680053604736,1.2805615585551147,0.3437230736668227,-0.41114927001663476,-0.1474068013033974,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
-2.0627843850739493,0.7239244770667834,1.7824680053604736,1.5608923114641202,0.3437230736668227,-0.41114927001663476,-0.1474068013033974,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
-2.0225615657424765,1.4833716068018414,1.7824680053604736,1.6610104375030508,0.3437230736668227,-0.41114927001663476,-0.1474068013033974,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
1.1550411614438547,1.658628636740701,0.9711735497103006,0.3995220494125257,1.7135015287684014,-0.41114927001663476,-0.1474068013033974,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
-0.9365454437927179,-1.1454838422810512,-1.4627098172402186,-0.9420608395091438,-0.34116615388396665,-0.41114927001663476,-0.1474068013033974,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
-1.016991082455663,-1.1454838422810512,-1.4627098172402186,-1.0822262159636464,-0.34116615388396665,-0.41114927001663476,-0.1474068013033974,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
-0.7756541664668277,-1.4959979021587704,-1.4627098172402186,-1.022155340340288,-0.34116615388396665,-0.41114927001663476,-0.1474068013033974,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
-2.1030072044054218,1.3081145768629816,2.5937624610106464,1.3206088089706869,0.3437230736668227,-0.41114927001663476,-0.1474068013033974,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
-0.7354313471353552,-1.1454838422810512,-1.4627098172402186,-0.8619663386779993,-0.34116615388396665,-0.41114927001663476,-0.1474068013033974,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
-1.4996649144333336,-1.4959979021587704,2.5937624610106464,0.45959292503588406,1.028612301217612,-0.41114927001663476,-0.1474068013033974,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
1.1952639807753274,1.658628636740701,0.15987909406012749,1.1203725568928258,1.028612301217612,-0.41114927001663476,-0.1474068013033974,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
-0.6952085278038825,-1.262321862240291,-1.4627098172402186,-1.0622025907558603,-0.34116615388396665,-0.41114927001663476,-0.1474068013033974,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
0.39080759414587607,0.8991815070056431,-0.6514153615900455,-0.48151745973006316,0.3437230736668227,-0.41114927001663476,-0.1474068013033974,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
-0.8560998051297727,-1.320740872219911,-1.4627098172402186,-0.9220372143013577,-0.34116615388396665,-0.41114927001663476,-0.1474068013033974,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
-0.7354313471353552,-1.4375788921791508,-1.4627098172402186,-1.1422970915870048,-0.34116615388396665,-0.41114927001663476,-0.1474068013033974,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
-2.1030072044054218,0.7823434870464033,1.7824680053604736,1.7611285635419813,0.3437230736668227,-0.41114927001663476,-0.1474068013033974,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
-0.7354313471353552,-1.1454838422810512,-1.4627098172402186,-0.8219190882624271,-0.34116615388396665,-0.41114927001663476,-0.1474068013033974,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
1.1550411614438547,1.4249525968222214,0.15987909406012749,1.1403961821006119,1.028612301217612,-0.41114927001663476,-0.1474068013033974,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
0.9137042454550192,1.658628636740701,0.9711735497103006,0.6598291771137452,1.028612301217612,-0.41114927001663476,-0.1474068013033974,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
-0.9767682631241904,-1.3791598821995308,-1.4627098172402186,-1.2824624680415075,-0.34116615388396665,-0.41114927001663476,-0.1474068013033974,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
0.9941498841179643,-0.2107796826071336,0.9711735497103006,1.2405143081395424,-1.026055381434756,-0.41114927001663476,-0.1474068013033974,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
-2.0225615657424765,0.7239244770667834,1.7824680053604736,1.0002308056461091,0.3437230736668227,-0.41114927001663476,-0.1474068013033974,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
-0.9767682631241904,-0.8533887923829524,-1.4627098172402186,-1.362556968872652,-0.34116615388396665,-0.41114927001663476,-0.1474068013033974,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
-0.8560998051297727,-1.4959979021587704,-1.4627098172402186,-1.382580594080438,-0.34116615388396665,-0.41114927001663476,-0.1474068013033974,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
-1.901893107748059,-0.561293742484853,0.15987909406012749,-0.8619663386779993,0.3437230736668227,2.432206677539622,-0.1474068013033974,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
-0.8560998051297727,-1.4959979021587704,-1.4627098172402186,-1.3225097184570798,-0.34116615388396665,-0.41114927001663476,-0.1474068013033974,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
0.5516988714717664,1.658628636740701,0.15987909406012749,0.29940392337359517,1.7135015287684014,-0.41114927001663476,-0.1474068013033974,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
-2.0225615657424765,0.7239244770667834,1.7824680053604736,1.9813884408276285,1.028612301217612,2.432206677539622,-0.1474068013033974,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
-0.6147628891409374,-1.320740872219911,-1.4627098172402186,-1.2624388428337214,-0.34116615388396665,-0.41114927001663476,-0.1474068013033974,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
-2.0225615657424765,1.1912765569037425,1.7824680053604736,1.180443432516184,0.3437230736668227,-0.41114927001663476,-0.1474068013033974,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
-0.9365454437927179,-1.320740872219911,-1.4627098172402186,-1.382580594080438,-0.34116615388396665,-0.41114927001663476,-0.1474068013033974,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
0.3505847748144035,1.0160195269648828,-0.6514153615900455,-0.3613757084833465,1.028612301217612,-0.41114927001663476,-0.1474068013033974,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
-2.1030072044054218,0.6070864571075436,1.7824680053604736,0.980207180438323,0.3437230736668227,-0.41114927001663476,-0.1474068013033974,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
-0.9767682631241904,-1.5544169121383902,-1.4627098172402186,-1.002131715132502,-0.34116615388396665,-0.41114927001663476,-0.1474068013033974,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
-2.0627843850739493,0.6655054670871635,1.7824680053604736,1.8211994391653397,0.3437230736668227,-0.41114927001663476,-0.1474068013033974,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
-0.9365454437927179,-0.8533887923829524,-1.4627098172402186,-1.2223915924181492,-0.34116615388396665,-0.41114927001663476,-0.1474068013033974,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
1.1550411614438547,1.658628636740701,0.9711735497103006,0.3995220494125257,1.028612301217612,-0.41114927001663476,-0.1474068013033974,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
-0.6952085278038825,-1.2039028522606712,-1.4627098172402186,-1.2624388428337214,-0.34116615388396665,-0.41114927001663476,-0.1474068013033974,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
-1.016991082455663,-1.262321862240291,-1.4627098172402186,-1.382580594080438,-0.34116615388396665,-0.41114927001663476,-0.1474068013033974,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
-1.2181051791130257,0.7239244770667834,2.5937624610106464,-1.362556968872652,1.028612301217612,-0.41114927001663476,-0.1474068013033974,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
-2.0627843850739493,0.7239244770667834,1.7824680053604736,1.6409868122952647,0.3437230736668227,2.432206677539622,-0.1474068013033974,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
-0.7756541664668277,-1.3791598821995308,-1.4627098172402186,-1.4426514697037964,-0.34116615388396665,-0.41114927001663476,-0.1474068013033974,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
0.5114760521402938,1.658628636740701,0.15987909406012749,0.9601835552305369,1.028612301217612,-0.41114927001663476,-0.1474068013033974,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
0.4712532328088212,0.8991815070056431,0.9711735497103006,1.1203725568928258,1.028612301217612,-0.41114927001663476,-0.1474068013033974,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
-2.1030072044054218,1.4249525968222214,1.7824680053604736,0.8800890543993924,0.3437230736668227,-0.41114927001663476,-0.1474068013033974,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
